weight_bytes	object_class	stack
3698962160	model/SourceSchemaAdapter	model/ObjectValueScope.<init>:36;model/ObjectConstructionKt.objectOf:22;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:3146;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject$lambda$0:3150;semantics.arbitrary.RegistryGeneratorKt$$Lambda+0x00007fefcc393b60/2048656512.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:3146;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject$lambda$0:3150;semantics.arbitrary.RegistryGeneratorKt$$Lambda+0x00007fefcc393b60/2048656512.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:3146;semantics/arbitrary/RegistryGeneratorKt.access$generatedHashObject:1;semantics/arbitrary/GeneratedHashPlan.materialize:3113;semantics/arbitrary/GeneratedHashPlan.materialize:3102;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:397;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007fefcc380840/1672732310.invoke;model/testing/NodeResolverLowering.loadNode:315;model/testing/NodeResolverLowering.payloadResolver$lambda$0:289;model.testing.NodeResolverLowering$$Lambda+0x00007fefcc39ecd0/577106572.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$3:207;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc382e40/1586290713.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$0:179;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc383060/1013022755.invoke;model/testing/FieldResolverDefinition.assemble$lambda$4:161;model.testing.FieldResolverDefinition$$Lambda+0x00007fefcc3a2f18/1335590586.invoke;model/registry/FieldResolver$Companion.of$lambda$2:295;model.registry.FieldResolver$Companion$$Lambda+0x00007fefcc3a39b8/1415528726.invoke;model/registry/FieldResolver.evaluateRelation:250;semantics/correctresolution/ResolverApplicationKt.reapplyResolver$lambda$0:122;semantics.correctresolution.ResolverApplicationKt$$Lambda+0x00007fefcc3fc208/629568144.invoke;semantics/correctresolution/ResolverApplicationCache.getOrPut:45;semantics/correctresolution/ResolverApplicationKt.reapplyResolver:69;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:120;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:154;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115
38034160	model/GroundKeyImpl	model/ObjectEngineResult$GroundKey$Companion.of:238;model/ObjectEngineResult$GroundKey$Companion.of:228;model/ObjectValueScope.field:68;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3073;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:397;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007fefcc380840/1672732310.invoke;model/testing/NodeResolverLowering.loadNode:315;model/testing/NodeResolverLowering.payloadResolver$lambda$0:289;model.testing.NodeResolverLowering$$Lambda+0x00007fefcc39ecd0/577106572.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$3:207;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc382e40/1586290713.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$0:179;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc383060/1013022755.invoke;model/testing/FieldResolverDefinition.assemble$lambda$4:161;model.testing.FieldResolverDefinition$$Lambda+0x00007fefcc3a2f18/1335590586.invoke;model/registry/FieldResolver$Companion.of$lambda$2:295;model.registry.FieldResolver$Companion$$Lambda+0x00007fefcc3a39b8/1415528726.invoke;model/registry/FieldResolver.evaluateRelation:250;semantics/correctresolution/ResolverApplicationKt.reapplyResolver$lambda$0:122;semantics.correctresolution.ResolverApplicationKt$$Lambda+0x00007fefcc3fc208/629568144.invoke;semantics/correctresolution/ResolverApplicationCache.getOrPut:45;semantics/correctresolution/ResolverApplicationKt.reapplyResolver:69;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:120;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:154;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:154;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:121;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:121;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115
28230632	model/ObjectValueScope	model/ObjectConstructionKt.objectOf:22;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:3146;semantics/arbitrary/RegistryGeneratorKt.access$generatedHashObject:1;semantics/arbitrary/GeneratedHashPlan.materialize:3113;semantics/arbitrary/GeneratedHashPlan.materialize:3102;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:397;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007fefcc380840/1672732310.invoke;model/testing/NodeResolverLowering.loadNode:315;model/testing/NodeResolverLowering.payloadResolver$lambda$0:289;model.testing.NodeResolverLowering$$Lambda+0x00007fefcc39ecd0/577106572.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$3:207;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc382e40/1586290713.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$0:179;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc383060/1013022755.invoke;model/testing/FieldResolverDefinition.assemble$lambda$4:161;model.testing.FieldResolverDefinition$$Lambda+0x00007fefcc3a2f18/1335590586.invoke;model/registry/FieldResolver$Companion.of$lambda$2:295;model.registry.FieldResolver$Companion$$Lambda+0x00007fefcc3a39b8/1415528726.invoke;model/registry/FieldResolver.evaluateRelation:250;semantics/correctresolution/ResolverApplicationKt.reapplyResolver$lambda$0:122;semantics.correctresolution.ResolverApplicationKt$$Lambda+0x00007fefcc3fc208/629568144.invoke;semantics/correctresolution/ResolverApplicationCache.getOrPut:45;semantics/correctresolution/ResolverApplicationKt.reapplyResolver:69;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:120;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:121;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:121;semantics/correctresolution/IsClosedUnderResolverDemandKt.isClosedUnderResolverDemand:38;semantics/correctresolution/CorrectResolutionKt.correctResolution:39;semantics/benchmark/CorrectResolutionBenchmarkSupport.correctResolution:90;semantics/correctresolution/CorrectResolutionBenchmark.correctResolution:100
25161416	model/EngineObjectDataEntryImpl	model/EngineObjectDataEntry$Companion.of:28;model/ObjectValueScope.setTo:97;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3073;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:397;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007fefcc380840/1672732310.invoke;model/testing/NodeResolverLowering.loadNode:315;model/testing/NodeResolverLowering.payloadResolver$lambda$0:289;model.testing.NodeResolverLowering$$Lambda+0x00007fefcc39ecd0/577106572.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$3:207;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc382e40/1586290713.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$0:179;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc383060/1013022755.invoke;model/testing/FieldResolverDefinition.assemble$lambda$4:161;model.testing.FieldResolverDefinition$$Lambda+0x00007fefcc3a2f18/1335590586.invoke;model/registry/FieldResolver$Companion.of$lambda$2:295;model.registry.FieldResolver$Companion$$Lambda+0x00007fefcc3a39b8/1415528726.invoke;model/registry/FieldResolver.evaluateRelation:250;semantics/correctresolution/ResolverApplicationKt.reapplyResolver$lambda$0:122;semantics.correctresolution.ResolverApplicationKt$$Lambda+0x00007fefcc3fc208/629568144.invoke;semantics/correctresolution/ResolverApplicationCache.getOrPut:45;semantics/correctresolution/ResolverApplicationKt.reapplyResolver:69;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:120;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:154;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:154;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:121;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:154;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:121;semantics/correctresolution/IsClosedUnderResolverDemandKt.isClosedUnderResolverDemand:38;semantics/correctresolution/CorrectResolutionKt.correctResolution:39;semantics/benchmark/CorrectResolutionBenchmarkSupport.correctResolution:90;semantics/correctresolution/CorrectResolutionBenchmark.correctResolution:100;semantics/correctresolution/jmh_generated/CorrectResolutionBenchmark_correctResolution_jmhTest.correctResolution_ss_jmhStub:564;semantics/correctresolution/jmh_generated/CorrectResolutionBenchmark_correctResolution_jmhTest.correctResolution_SingleShotTime:501;java/lang/invoke/DirectMethodHandle$Holder.invokeSpecial;java.lang.invoke.LambdaForm$MH+0x00007fefcc025000/91231774.invoke;java.lang.invoke.LambdaForm$MH+0x00007fefcc025400/900522102.invokeExact_MT;jdk/internal/reflect/DirectMethodHandleAccessor.invokeImpl:155;jdk/internal/reflect/DirectMethodHandleAccessor.invoke:103;java/lang/reflect/Method.invoke:580;org/openjdk/jmh/runner/BenchmarkHandler$BenchmarkTask.call:475;org/openjdk/jmh/runner/BenchmarkHandler$BenchmarkTask.call:458;java/util/concurrent/FutureTask.run:317;java/util/concurrent/Executors$RunnableAdapter.call:572;java/util/concurrent/FutureTask.run:317;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596
23565176	[Lkotlin/Pair;	semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3073;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ValuePlan.materialize$default:2958;semantics/arbitrary/ArbitraryRegistry.world$lambda$7$0$0:503;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007fefcc391b58/1458027289.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$0:179;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc383060/1013022755.invoke;model/testing/FieldResolverDefinition.mapOutput$lambda$0:45;model.testing.FieldResolverDefinition$$Lambda+0x00007fefcc39de30/1114179373.invoke;model/testing/FieldResolverDefinition.assemble$lambda$4:161;model.testing.FieldResolverDefinition$$Lambda+0x00007fefcc3a2f18/1335590586.invoke;model/registry/FieldResolver$Companion.of$lambda$2:295;model.registry.FieldResolver$Companion$$Lambda+0x00007fefcc3a39b8/1415528726.invoke;model/registry/FieldResolver.evaluateRelation:250;semantics/correctresolution/ResolverApplicationKt.reapplyResolver$lambda$0:122;semantics.correctresolution.ResolverApplicationKt$$Lambda+0x00007fefcc3fc208/629568144.invoke;semantics/correctresolution/ResolverApplicationCache.getOrPut:45;semantics/correctresolution/ResolverApplicationKt.reapplyResolver:69;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:120;semantics/correctresolution/IsClosedUnderResolverDemandKt.isClosedUnderResolverDemand:38;semantics/correctresolution/CorrectResolutionKt.correctResolution:39;semantics/benchmark/CorrectResolutionBenchmarkSupport.correctResolution:90;semantics/correctresolution/CorrectResolutionBenchmark.correctResolution:100;semantics/correctresolution/jmh_generated/CorrectResolutionBenchmark_correctResolution_jmhTest.correctResolution_ss_jmhStub:564;semantics/correctresolution/jmh_generated/CorrectResolutionBenchmark_correctResolution_jmhTest.correctResolution_SingleShotTime:501;java/lang/invoke/DirectMethodHandle$Holder.invokeSpecial;java.lang.invoke.LambdaForm$MH+0x00007fefcc025000/91231774.invoke;java.lang.invoke.LambdaForm$MH+0x00007fefcc025400/900522102.invokeExact_MT;jdk/internal/reflect/DirectMethodHandleAccessor.invokeImpl:155;jdk/internal/reflect/DirectMethodHandleAccessor.invoke:103;java/lang/reflect/Method.invoke:580;org/openjdk/jmh/runner/BenchmarkHandler$BenchmarkTask.call:475;org/openjdk/jmh/runner/BenchmarkHandler$BenchmarkTask.call:458;java/util/concurrent/FutureTask.run:317
21260120	java/util/LinkedHashMap$Entry	java/util/LinkedHashMap.newNode:281;java/util/HashMap.putVal:637;java/util/HashMap.put:618;model/QPlanEngineObjectDataKt.engineObjectDataOf:266;model/QPlanEngineObjectDataKt.engineObjectDataOf:66;model/ObjectValueScope.build$model_testFixtures:112;model/ObjectConstructionKt.objectOf:24;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ListPlan.materialize:3037;semantics/arbitrary/ListPlan.materialize:3026;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ObjectPlan.materialize:3060;semantics/arbitrary/ObjectPlan.materialize:3050;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:3074;semantics.arbitrary.ObjectPlan$$Lambda+0x00007fefcc391f80/2057982392.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:3068;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:397;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007fefcc380840/1672732310.invoke;model/testing/NodeResolverLowering.loadNode:315;model/testing/NodeResolverLowering.payloadResolver$lambda$0:289;model.testing.NodeResolverLowering$$Lambda+0x00007fefcc39ecd0/577106572.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$3:207;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc382e40/1586290713.invoke;model/testing/FieldResolverDefinition$Companion.of$lambda$0:179;model.testing.FieldResolverDefinition$Companion$$Lambda+0x00007fefcc383060/1013022755.invoke;model/testing/FieldResolverDefinition.assemble$lambda$4:161;model.testing.FieldResolverDefinition$$Lambda+0x00007fefcc3a2f18/1335590586.invoke;model/registry/FieldResolver$Companion.of$lambda$2:295;model.registry.FieldResolver$Companion$$Lambda+0x00007fefcc3a39b8/1415528726.invoke;model/registry/FieldResolver.evaluateRelation:250;semantics/correctresolution/ResolverApplicationKt.reapplyResolver$lambda$0:122;semantics.correctresolution.ResolverApplicationKt$$Lambda+0x00007fefcc3fc208/629568144.invoke;semantics/correctresolution/ResolverApplicationCache.getOrPut:45;semantics/correctresolution/ResolverApplicationKt.reapplyResolver:69;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:120;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:154;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:154;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:121;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:121;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149;semantics/correctresolution/IsClosedUnderResolverDemandKt.objectIsClosedUnderResolverDemand:115;semantics/correctresolution/IsClosedUnderResolverDemandKt.engineResultIsClosedUnderResolverDemand:149
