weight_bytes	object_class	stack
16774008	java/util/LinkedHashMap$Entry	java/util/LinkedHashMap.newNode:281;java/util/HashMap.putVal:637;java/util/HashMap.put:618;model/QPlanEngineObjectDataKt.engineObjectDataOf:268;model/QPlanEngineObjectDataKt.engineObjectDataOf:66;model/ObjectValueScope.build$model_testFixtures:99;model/ObjectConstructionKt.objectOf:24;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:363;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f9850394b20/620658611.invoke;model/testing/NodeResolverLowering.loadNode:309;model/testing/NodeResolverLowering.payloadResolver$lambda$0:283;model.testing.NodeResolverLowering$$Lambda+0x00007f98503af818/1115428898.invoke;model/registry/FieldResolver.invoke:282;semantics/resolver26/ResolverKt.resolveField:547;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:387;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:136;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
16774008	java/util/ArrayList	kotlin/collections/CollectionsKt___CollectionsKt.toMutableList:1349;kotlin/collections/CollectionsKt___CollectionsKt.toList:1330;model/QPlanEngineObjectDataKt.engineObjectDataOf:93;model/QPlanEngineObjectDataKt.engineObjectDataOf:66;model/ObjectValueScope.build$model_testFixtures:99;model/ObjectConstructionKt.objectOf:24;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:2512;semantics/arbitrary/RegistryGeneratorKt.access$generatedHashObject:1;semantics/arbitrary/GeneratedHashPlan.materialize:2479;semantics/arbitrary/GeneratedHashPlan.materialize:2468;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:363;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f9850394b20/620658611.invoke;model/testing/NodeResolverLowering.loadNode:309;model/testing/NodeResolverLowering.payloadResolver$lambda$0:283;model.testing.NodeResolverLowering$$Lambda+0x00007f98503af818/1115428898.invoke;model/registry/FieldResolver.invoke:282;semantics/resolver26/ResolverKt.resolveField:547;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:387;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:136;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
16774000	model/OccurrenceStampImpl	model/Stamp$Occurrence$Companion.of:50;model/registry/FieldResolverKt.selectionStampedVariableDefinitions$lambda$0:504;model.registry.FieldResolverKt$$Lambda+0x00007f98503d94b8/768267546.invoke;model/MaterializeSelectionForestImpl.forEach:312;model/registry/FieldResolverKt.selectionStampedVariableDefinitions:501;model/registry/FieldResolverKt.selectionStampedVariableDefinitions$lambda$0:517;model.registry.FieldResolverKt$$Lambda+0x00007f98503d94b8/768267546.invoke;model/MaterializeSelectionForestImpl.forEach:312;model/registry/FieldResolverKt.selectionStampedVariableDefinitions:501;model/registry/FieldResolverKt.selectionStampedVariableDefinitions$lambda$0:517;model.registry.FieldResolverKt$$Lambda+0x00007f98503d94b8/768267546.invoke;model/MaterializeSelectionForestImpl.forEach:312;model/registry/FieldResolverKt.selectionStampedVariableDefinitions:501;model/registry/FieldResolverKt.selectionStampedVariableDefinitions$lambda$0:517;model.registry.FieldResolverKt$$Lambda+0x00007f98503d94b8/768267546.invoke;model/MaterializeSelectionForestImpl.forEach:312;model/registry/FieldResolverKt.selectionStampedVariableDefinitions:501;model/registry/FieldResolverKt.selectionStampedVariableDefinitions$lambda$0:517;model.registry.FieldResolverKt$$Lambda+0x00007f98503d94b8/768267546.invoke;model/MaterializeSelectionForestImpl.forEach:312;model/registry/FieldResolverKt.selectionStampedVariableDefinitions:501;model/registry/FieldResolverKt.access$selectionStampedVariableDefinitions:1;model/registry/FieldResolver.selectionStampedVariableDefinitions:231;model/registry/FieldResolver.selectionStampedVariableDefinitions:222;model/registry/FieldResolver.instantiateObjectFragment:161;semantics/resolver26/ResolverKt.orchestrateObject$closeInputDemand:241;semantics/resolver26/ResolverKt.orchestrateObject:270;semantics/resolver26/ResolverKt.access$orchestrateObject:1;semantics/resolver26/ResolverKt$resolveField$4$1.invokeSuspend:563;semantics/resolver26/ResolverKt$resolveField$4$1.invoke;semantics/resolver26/ResolverKt$resolveField$4$1.invoke;semantics/resolver26/ResolverRuntime$launchOrchestrationTask$1.invokeSuspend:129;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
16773992	viaduct/utils/collections/BitVector	viaduct/utils/collections/BitVector.lsr:137;viaduct/graphql/schema/ViaductSchema$TypeExpr.unwrapList:637;semantics/arbitrary/ListPlan.materialize:2402;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:363;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f9850394b20/620658611.invoke;model/testing/NodeResolverLowering.loadNode:309;model/testing/NodeResolverLowering.payloadResolver$lambda$0:283;model.testing.NodeResolverLowering$$Lambda+0x00007f98503af818/1115428898.invoke;model/registry/FieldResolver.invoke:282;semantics/resolver26/ResolverKt.resolveField:547;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:387;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:136;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
16773992	java/util/LinkedHashMap$Entry	java/util/LinkedHashMap.newNode:281;java/util/HashMap.putVal:637;java/util/HashMap.put:618;model/QPlanEngineObjectDataKt.engineObjectDataOf:268;model/QPlanEngineObjectDataKt.engineObjectDataOf:66;model/ObjectValueScope.build$model_testFixtures:99;model/ObjectConstructionKt.objectOf:24;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:2512;semantics/arbitrary/RegistryGeneratorKt.access$generatedHashObject:1;semantics/arbitrary/GeneratedHashPlan.materialize:2479;semantics/arbitrary/GeneratedHashPlan.materialize:2468;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:363;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f9850394b20/620658611.invoke;model/testing/NodeResolverLowering.loadNode:309;model/testing/NodeResolverLowering.payloadResolver$lambda$0:283;model.testing.NodeResolverLowering$$Lambda+0x00007f98503af818/1115428898.invoke;model/registry/FieldResolver.invoke:282;semantics/resolver26/ResolverKt.resolveField:547;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:387;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:136;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
16773984	[Ljava/lang/Object;	kotlin/collections/builders/ListBuilderKt.arrayOfUninitializedElements:622;kotlin/collections/builders/ListBuilder.<init>:15;kotlin/collections/builders/ListBuilder.<init>:14;kotlin/collections/CollectionsKt__CollectionsJVMKt.createListBuilder:47;model/SelectionKt.flatMapToSelectionForest:122;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/SuccessorDemandKt.successorDemand:25;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0$0:46;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de8d8/1270452465.invoke;model/SelectionKt.flatMapToSelectionForest:125;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0:26;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de6b8/1872135112.invoke;model/SelectionKt.flatMapToSelectionForest:125;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/SuccessorDemandKt.successorDemand:25;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0$0:46;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de8d8/1270452465.invoke;model/SelectionKt.flatMapToSelectionForest:125;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0:26;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de6b8/1872135112.invoke;model/SelectionKt.flatMapToSelectionForest:125;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/SuccessorDemandKt.successorDemand:25;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0$0:46;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de8d8/1270452465.invoke;model/SelectionKt.flatMapToSelectionForest:125;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0:26;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de6b8/1872135112.invoke;model/SelectionKt.flatMapToSelectionForest:125;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/SuccessorDemandKt.successorDemand:25;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0$0:46;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de8d8/1270452465.invoke;model/SelectionKt.flatMapToSelectionForest:125;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0:26;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de6b8/1872135112.invoke;model/SelectionKt.flatMapToSelectionForest:125;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/SuccessorDemandKt.successorDemand:25;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0$0:46;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de8d8/1270452465.invoke;model/SelectionKt.flatMapToSelectionForest:125;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0:26;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de6b8/1872135112.invoke;model/SelectionKt.flatMapToSelectionForest:125;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/SuccessorDemandKt.successorDemand:25;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0$0:46;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de8d8/1270452465.invoke;model/SelectionKt.flatMapToSelectionForest:125;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0:26;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de6b8/1872135112.invoke;model/SelectionKt.flatMapToSelectionForest:125;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/SuccessorDemandKt.successorDemand:25;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0$0:46;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de8d8/1270452465.invoke;model/SelectionKt.flatMapToSelectionForest:125;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0:26;semantics.resolver26.SuccessorDemandKt$$Lambda+0x00007f98503de6b8/1872135112.invoke;model/SelectionKt.flatMapToSelectionForest:125;model/AbstractSelectionForest.flatMap:688;semantics/resolver26/SuccessorDemandKt.successorDemand:25;semantics/resolver26/SuccessorDemandKt.successorDemand$lambda$0$0:46
16773952	kotlin/collections/builders/MapBuilder	kotlin/collections/MapsKt__MapsJVMKt.createMapBuilder:45;model/SelectionKt.merge:148;model/SelectionKt.applicableGroundSelections:360;semantics/ResolveValueKt.resolveObjectValue:115;semantics/ResolveValueKt.resolveValue:65;semantics/ResolveValueKt.resolveValue:78;semantics/ResolveValueKt.resolveObjectValue:157;semantics/ResolveValueKt.resolveValue:65;semantics/ResolveValueKt.resolveValue:78;semantics/ResolveValueKt.resolveObjectValue:157;semantics/ResolveValueKt.resolveValue:65;semantics/resolver26/ResolverKt.resolveField:553;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:387;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:136;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
16773952	java/util/LinkedHashMap$Entry	java/util/LinkedHashMap.newNode:281;java/util/HashMap.putVal:637;java/util/HashMap.putMapEntries:522;java/util/LinkedHashMap.<init>:480;kotlin/collections/MapsKt__MapsKt.toMutableMap:637;kotlin/collections/MapsKt__MapsKt.toMap:628;model/QPlanEngineObjectDataImpl.<init>:215;model/QPlanEngineObjectDataKt.engineObjectDataOf:116;model/QPlanEngineObjectDataKt.engineObjectDataOf:66;model/ObjectValueScope.build$model_testFixtures:99;model/ObjectConstructionKt.objectOf:24;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:2512;semantics/arbitrary/RegistryGeneratorKt.access$generatedHashObject:1;semantics/arbitrary/GeneratedHashPlan.materialize:2479;semantics/arbitrary/GeneratedHashPlan.materialize:2468;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:363;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f9850394b20/620658611.invoke;model/testing/NodeResolverLowering.loadNode:309;model/testing/NodeResolverLowering.payloadResolver$lambda$0:283;model.testing.NodeResolverLowering$$Lambda+0x00007f98503af818/1115428898.invoke;model/registry/FieldResolver.invoke:282;semantics/resolver26/ResolverKt.resolveField:547;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:387;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:136;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
16773920	[Ljava/util/HashMap$Node;	java/util/HashMap.resize:710;java/util/HashMap.putVal:635;java/util/HashMap.put:618;model/ObjectValueScope.setTo:84;model/ObjectValueScope.setTo:64;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject$lambda$0:2513;semantics.arbitrary.RegistryGeneratorKt$$Lambda+0x00007f98503acb28/16369423.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:2512;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject$lambda$0:2516;semantics.arbitrary.RegistryGeneratorKt$$Lambda+0x00007f98503acb28/16369423.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:2512;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject$lambda$0:2516;semantics.arbitrary.RegistryGeneratorKt$$Lambda+0x00007f98503acb28/16369423.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/RegistryGeneratorKt.generatedHashObject:2512;semantics/arbitrary/RegistryGeneratorKt.access$generatedHashObject:1;semantics/arbitrary/GeneratedHashPlan.materialize:2479;semantics/arbitrary/GeneratedHashPlan.materialize:2468;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:363;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f9850394b20/620658611.invoke;model/testing/NodeResolverLowering.loadNode:309;model/testing/NodeResolverLowering.payloadResolver$lambda$0:283;model.testing.NodeResolverLowering$$Lambda+0x00007f98503af818/1115428898.invoke;model/registry/FieldResolver.invoke:282;semantics/resolver26/ResolverKt.resolveField:547;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:387;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:136;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
16773432	[Lkotlin/Pair;	semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2439;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ObjectPlan.materialize:2427;semantics/arbitrary/ObjectPlan.materialize:2417;semantics/arbitrary/ListPlan.materialize:2404;semantics/arbitrary/ListPlan.materialize:2393;semantics/arbitrary/ObjectPlan.materializeObject$lambda$0:2440;semantics.arbitrary.ObjectPlan$$Lambda+0x00007f98503a68e8/1413946855.invoke;model/ObjectConstructionKt.objectOf:23;semantics/arbitrary/ObjectPlan.materializeObject:2435;semantics/arbitrary/ArbitraryRegistry.world$lambda$6$0$0:363;semantics.arbitrary.ArbitraryRegistry$$Lambda+0x00007f9850394b20/620658611.invoke;model/testing/NodeResolverLowering.loadNode:309;model/testing/NodeResolverLowering.payloadResolver$lambda$0:283;model.testing.NodeResolverLowering$$Lambda+0x00007f98503af818/1115428898.invoke;model/registry/FieldResolver.invoke:282;semantics/resolver26/ResolverKt.resolveField:547;semantics/resolver26/ResolverKt.access$resolveField:1;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invokeSuspend:387;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverKt$installAndLaunchFieldResolver$3.invoke;semantics/resolver26/ResolverRuntime$launchFieldResolutionTask$1.invokeSuspend:136;kotlin/coroutines/jvm/internal/BaseContinuationImpl.resumeWith:34;kotlinx/coroutines/DispatchedTask.run:104;java/util/concurrent/ThreadPoolExecutor.runWorker:1144;java/util/concurrent/ThreadPoolExecutor$Worker.run:642;java/lang/Thread.runWith:1596;java/lang/Thread.run:1583
